Price,risk_adj_ret,label
2015-04-27,1.93701235437072,1
2015-04-28,2.503866211253811,1
2015-04-29,1.9095847134280808,1
2015-04-30,3.329068712136216,1
2015-05-01,3.79439604510658,1
2015-05-04,2.972990263378543,1
2015-05-05,2.3325147599572222,1
2015-05-06,2.327339381328155,1
2015-05-07,1.607113845246673,1
2015-05-08,1.9624891043231092,1
2015-05-11,1.3895951814655711,1
2015-05-12,0.6927145919193499,0
2015-05-13,2.0531132752576795,1
2015-05-14,1.6155135803796985,1
2015-05-15,0.19215829509338253,0
2015-05-18,-0.12454941090343144,0
2015-05-19,0.5878247577554954,0
2015-05-20,0.4783844395785392,0
2015-05-21,1.0617799057728528,1
2015-05-22,3.0978696852910073,1
2015-05-26,3.101685925955821,1
2015-05-27,1.2102676660657476,1
2015-05-28,-0.018141515301716593,0
2015-05-29,-0.04616411619823603,0
2015-06-01,0.38509303301551323,0
2015-06-02,2.4123924057107318,1
2015-06-03,5.662884934757106,1
2015-06-04,8.312259890719199,1
2015-06-05,6.711544916005829,1
2015-06-08,1.545120591092318,1
2015-06-09,3.716818302776538,1
2015-06-10,4.705366544082,1
2015-06-11,4.779093978915096,1
2015-06-12,4.836009686154799,1
2015-06-15,3.435030279222186,1
2015-06-16,4.459593277599626,1
2015-06-17,2.4551573417260992,1
2015-06-18,4.300933757743026,1
2015-06-19,4.383173004037851,1
2015-06-22,2.1028917324761025,1
2015-06-23,-3.65158197209191,-1
2015-06-24,-1.7286119040749959,-1
2015-06-25,-2.540873302571142,-1
2015-06-26,-1.2923129444958432,-1
2015-06-29,0.9500638058580994,1
2015-06-30,-1.1520839010439605,-1
2015-07-01,-0.5221080589284952,0
2015-07-02,-1.2240099106903077,-1
2015-07-06,0.4643049928482032,0
2015-07-07,-0.21060545398711536,0
2015-07-08,2.0511901104001806,1
2015-07-09,1.3090460887634086,1
2015-07-10,0.866659682993425,1
2015-07-13,-1.2718748926169834,-1
2015-07-14,-0.11236136285293517,0
2015-07-15,0.0942267399721044,0
2015-07-16,0.015593718665572957,0
2015-07-17,-1.1540792787895746,-1
2015-07-20,-3.127481373819593,-1
2015-07-21,-0.06832329026204974,0
2015-07-22,0.28771005262282595,0
2015-07-23,-3.293851954022438,-1
2015-07-24,-3.604519995903954,-1
2015-07-27,-1.9418998065110002,-1
2015-07-28,-3.6468998917959032,-1
2015-07-29,-3.0127283081801672,-1
2015-07-30,-2.832186850686916,-1
2015-07-31,-2.696822352991011,-1
2015-08-03,-0.6340400127449707,0
2015-08-04,-0.7225936336060993,0
2015-08-05,-2.189251945574469,-1
2015-08-06,-0.6280184982220307,0
2015-08-07,-1.2633489897109853,-1
2015-08-10,-2.4060221901686023,-1
2015-08-11,-2.03281885081901,-1
2015-08-12,-1.7922318889198443,-1
2015-08-13,0.06287764131818278,0
2015-08-14,0.6836257628117263,0
2015-08-17,-0.7217818694734712,0
2015-08-18,-2.331517552156581,-1
2015-08-19,-0.8179671337635702,-1
2015-08-20,0.3865922115552145,0
2015-08-21,1.7638435104062202,1
2015-08-24,4.335446892082854,1
2015-08-25,3.8277478472835287,1
2015-08-26,3.0487899213885266,1
2015-08-27,0.8385000175227062,1
2015-08-28,0.4258050984114294,0
2015-08-31,0.40206151029908865,0
2015-09-01,2.3504520626029883,1
2015-09-02,1.3520276934853677,1
2015-09-03,1.363185267835835,1
2015-09-04,2.2082178303796334,1
2015-09-08,1.3337963281014702,1
2015-09-09,1.4667336676141407,1
2015-09-10,1.7667403040992609,1
2015-09-11,0.7961697288797626,1
2015-09-14,-0.8288000217911298,-1
2015-09-15,-1.2461558704356248,-1
2015-09-16,-2.4114956084723436,-1
2015-09-17,-4.759052036465104,-1
2015-09-18,-3.356949840410253,-1
2015-09-21,-4.672635447825692,-1
2015-09-22,-5.850850066417249,-1
2015-09-23,-8.672460234155249,-1
2015-09-24,-10.704119745135323,-1
2015-09-25,-11.069228710550952,-1
2015-09-28,-8.401398877849008,-1
2015-09-29,-5.86820398203061,-1
2015-09-30,-6.69109139958949,-1
2015-10-01,-5.327305477516201,-1
2015-10-02,-4.880241825764172,-1
2015-10-05,-3.429624753100295,-1
2015-10-06,-5.784267674593689,-1
2015-10-07,-4.562555461183601,-1
2015-10-08,-2.916131455452121,-1
2015-10-09,-2.4087109474413078,-1
2015-10-12,-0.0675318459408018,0
2015-10-13,-1.9070449832409562,-1
2015-10-14,-0.7723252677423729,-1
2015-10-15,-1.9446158318197997,-1
2015-10-16,-3.7736849776791717,-1
2015-10-19,-2.812367855754365,-1
2015-10-20,-0.9680884887373818,-1
2015-10-21,3.499741156242892,1
2015-10-22,3.415905655907854,1
2015-10-23,4.004397959950158,1
2015-10-26,1.7324974912388271,1
2015-10-27,1.0372215529095192,1
2015-10-28,1.0132153294817652,1
2015-10-29,0.21589831006014792,0
2015-10-30,0.04547287955582778,0
2015-11-02,0.09359799823446883,0
2015-11-03,0.9345498998468402,1
2015-11-04,-2.113258896169972,-1
2015-11-05,-1.039506828628932,-1
2015-11-06,-1.2808225880265458,-1
2015-11-09,-0.8230750099010531,-1
2015-11-10,0.19126321203502403,0
2015-11-11,1.1013729503591743,1
2015-11-12,2.003851895544033,1
2015-11-13,2.483694460110944,1
2015-11-16,2.3652549437661197,1
2015-11-17,1.8584191120149378,1
2015-11-18,1.188678886671667,1
2015-11-19,1.4737690894515982,1
2015-11-20,1.9204569792005768,1
2015-11-23,1.570158824333583,1
2015-11-24,1.1568548673184196,1
2015-11-25,-0.5238232458965459,0
2015-11-27,-2.3537755344245856,-1
