Price,risk_adj_ret,label
2015-04-27,4.239895731479991,1
2015-04-28,3.5185462294313634,1
2015-04-29,2.7952260402568627,1
2015-04-30,4.466052606295708,1
2015-05-01,3.6316998296914997,1
2015-05-04,3.068301135069748,1
2015-05-05,4.090406837156856,1
2015-05-06,4.76397657022666,1
2015-05-07,3.8468053513435723,1
2015-05-08,1.691123788596591,1
2015-05-11,0.45507828432713365,0
2015-05-12,1.866747227712247,1
2015-05-13,1.1186908468371741,1
2015-05-14,-0.4704690619692876,0
2015-05-15,0.3666311506082192,0
2015-05-18,-0.7047461584539807,0
2015-05-19,-0.6355580669290843,0
2015-05-20,-0.32283156181614614,0
2015-05-21,1.6330432241819282,1
2015-05-22,0.9227571245013817,1
2015-05-26,3.9522606084839373,1
2015-05-27,3.9212079108357307,1
2015-05-28,4.60141470254369,1
2015-05-29,4.800581432868128,1
2015-06-01,3.748183515221032,1
2015-06-02,4.554337932850353,1
2015-06-03,2.952779240993997,1
2015-06-04,4.9079083320919406,1
2015-06-05,1.3412037077102432,1
2015-06-08,3.4376821501707555,1
2015-06-09,4.074294351291049,1
2015-06-10,1.3165348195753093,1
2015-06-11,0.20761226020890947,0
2015-06-12,1.1621190113497644,1
2015-06-15,-1.3579152738789908,-1
2015-06-16,-1.0059038054614395,-1
2015-06-17,0.625323768040908,0
2015-06-18,-1.369425414189633,-1
2015-06-19,-0.5356535346738233,0
2015-06-22,-3.0406944961791313,-1
2015-06-23,-6.679052634480854,-1
2015-06-24,-4.095059401039586,-1
2015-06-25,-1.955746430725257,-1
2015-06-26,-0.6821162039142136,0
2015-06-29,3.88400950318471,1
2015-06-30,2.2917183348132224,1
2015-07-01,1.7769100585630744,1
2015-07-02,1.950823207820361,1
2015-07-06,2.258401518697189,1
2015-07-07,2.7954249487491896,1
2015-07-08,6.152543870899527,1
2015-07-09,4.566857798474926,1
2015-07-10,2.2072254344921043,1
2015-07-13,-0.08556382787463218,0
2015-07-14,-0.9761694121795714,-1
2015-07-15,-0.2920565244943682,0
2015-07-16,-0.6101391474412492,0
2015-07-17,-0.8222887659799207,-1
2015-07-20,-0.901421491575055,-1
2015-07-21,-0.800838730825113,-1
2015-07-22,-1.733080775697599,-1
2015-07-23,-2.5938289706603794,-1
2015-07-24,-1.4495039282406184,-1
2015-07-27,1.3960200665999738,1
2015-07-28,0.2840770905205183,0
2015-07-29,-3.109569207538619,-1
2015-07-30,-2.3620508376317044,-1
2015-07-31,-1.0435821329909225,-1
2015-08-03,-0.7372115856843798,0
2015-08-04,-0.4016236235782503,0
2015-08-05,-1.810344064530319,-1
2015-08-06,-4.419146128662466,-1
2015-08-07,-8.485199023580737,-1
2015-08-10,-17.589767442302236,-1
2015-08-11,-17.491443696925714,-1
2015-08-12,-8.274317964192292,-1
2015-08-13,-5.952982465325301,-1
2015-08-14,-7.031665948209498,-1
2015-08-17,-7.347256066435829,-1
2015-08-18,-12.363953093254711,-1
2015-08-19,-9.233471134813968,-1
2015-08-20,-5.939307002884814,-1
2015-08-21,-3.000536644922231,-1
2015-08-24,3.228347890806992,1
2015-08-25,1.9637038655830483,1
2015-08-26,-0.20467493852113786,0
2015-08-27,-1.0739192110006581,-1
2015-08-28,-0.9308135235849997,-1
2015-08-31,-0.2784401657335249,0
2015-09-01,1.5065656864036483,1
2015-09-02,0.04130227892140022,0
2015-09-03,-0.861396067811516,-1
2015-09-04,-0.025627907815653855,0
2015-09-08,-1.1745132390582926,-1
2015-09-09,-0.9539317184249411,-1
2015-09-10,-1.4642475864710394,-1
2015-09-11,-0.8182990595668298,-1
2015-09-14,-1.9855425109199447,-1
2015-09-15,-3.0390231053601906,-1
2015-09-16,-2.403637167098339,-1
2015-09-17,-1.3221832666784596,-1
2015-09-18,0.3113005480430979,0
2015-09-21,0.8985689552102205,1
2015-09-22,1.4667745957110254,1
2015-09-23,2.1090457718648836,1
2015-09-24,2.68689401592461,1
2015-09-25,1.0408103723780298,1
2015-09-28,2.2500867996467675,1
2015-09-29,2.0323846345006245,1
2015-09-30,-0.5676150604838164,0
2015-10-01,0.871664508467583,1
2015-10-02,1.6450307162995343,1
2015-10-05,0.23786075264208187,0
2015-10-06,0.5141493507478859,0
2015-10-07,-0.07891959055338081,0
2015-10-08,1.2118769294402634,1
2015-10-09,2.288675744707228,1
2015-10-12,2.835331850202505,1
2015-10-13,3.814834209802498,1
2015-10-14,10.281576782786049,1
2015-10-15,4.798100428373554,1
2015-10-16,1.928953105710021,1
2015-10-19,3.5147352804489884,1
2015-10-20,3.7257820644910584,1
2015-10-21,4.341994164390565,1
2015-10-22,3.597062241076405,1
2015-10-23,4.661365947685824,1
2015-10-26,3.513511847304654,1
2015-10-27,4.119449803954642,1
2015-10-28,1.8250635044515144,1
2015-10-29,0.8833857266987246,1
2015-10-30,1.7496853501307932,1
2015-11-02,1.125523352169602,1
2015-11-03,0.38105204461040604,0
2015-11-04,1.7390367092980143,1
2015-11-05,1.373131048055992,1
2015-11-06,-1.0546792646362502,-1
2015-11-09,-0.5038049492067734,0
2015-11-10,-0.8016552605774462,-1
2015-11-11,-0.4473826942490584,0
2015-11-12,1.2323143092443796,1
2015-11-13,1.0663020311941351,1
2015-11-16,1.0800817417613136,1
2015-11-17,0.5462305447453991,0
2015-11-18,-1.6502838106010709,-1
2015-11-19,0.21191042655852374,0
2015-11-20,-0.5033426886801643,0
2015-11-23,-1.1147498022008786,-1
2015-11-24,-1.6885861438782022,-1
2015-11-25,-1.6154107454971667,-1
2015-11-27,-4.005199279981349,-1
