Price,risk_adj_ret,label
2015-04-27,-2.3122455454645907,-1
2015-04-28,-2.7532739427289914,-1
2015-04-29,-2.5556785959987125,-1
2015-04-30,0.05030717275578403,0
2015-05-01,-0.4803416885248472,0
2015-05-04,-0.6959966044828992,0
2015-05-05,0.7843508792095163,1
2015-05-06,2.054310566556119,1
2015-05-07,1.710758790876512,1
2015-05-08,0.6468559519393948,0
2015-05-11,0.20582200045410975,0
2015-05-12,2.363714331634858,1
2015-05-13,2.172319451889407,1
2015-05-14,-0.5575940067008816,0
2015-05-15,0.39691280711264226,0
2015-05-18,1.0621523348570163,1
2015-05-19,0.8771129614424884,1
2015-05-20,-0.13388873455388808,0
2015-05-21,-1.3581271392457026,-1
2015-05-22,-2.1712543987583808,-1
2015-05-26,-1.0616833686937854,-1
2015-05-27,-0.3107099797907985,0
2015-05-28,-0.8218701006990138,-1
2015-05-29,0.43183756607780044,0
2015-06-01,-1.2371610497200785,-1
2015-06-02,-1.7607470117260253,-1
2015-06-03,-1.62126067470751,-1
2015-06-04,0.8487728934091684,1
2015-06-05,1.4982113282004674,1
2015-06-08,3.189223222730742,1
2015-06-09,3.986990068994932,1
2015-06-10,1.1994870849849109,1
2015-06-11,1.405901738461585,1
2015-06-12,0.9892360802781233,1
2015-06-15,-0.3583021607396846,0
2015-06-16,-0.9818340502755217,-1
2015-06-17,-0.7066781938819491,0
2015-06-18,-1.851115400354783,-1
2015-06-19,-2.082843671664814,-1
2015-06-22,-1.7046299220456973,-1
2015-06-23,-4.222868825172389,-1
2015-06-24,-2.778674140403732,-1
2015-06-25,-0.41621897350515713,0
2015-06-26,4.375337197527374,1
2015-06-29,9.706314635354007,1
2015-06-30,7.713275410046644,1
2015-07-01,10.27663810893455,1
2015-07-02,26.163358288600186,1
2015-07-06,29.667748785767856,1
2015-07-07,29.374879028944026,1
2015-07-08,30.140832213348173,1
2015-07-09,24.453121049884466,1
2015-07-10,17.702633088423703,1
2015-07-13,12.110151438237622,1
2015-07-14,8.664112472062794,1
2015-07-15,10.147547249751021,1
2015-07-16,8.069461405776105,1
2015-07-17,-4.088821259465022,-1
2015-07-20,-0.8080646626853597,-1
2015-07-21,-0.9666373309368225,-1
2015-07-22,-0.616745686857437,0
2015-07-23,-0.1363323747918451,0
2015-07-24,0.2796362480684795,0
2015-07-27,0.13426089296580093,0
2015-07-28,0.8430140886102939,1
2015-07-29,0.8228025803983052,1
2015-07-30,0.5992202342436481,0
2015-07-31,0.8836421153096903,1
2015-08-03,3.2714839242942886,1
2015-08-04,2.871847527927201,1
2015-08-05,2.1701014199001403,1
2015-08-06,0.872253963502369,1
2015-08-07,-2.3380285308092614,-1
2015-08-10,-7.559924421288367,-1
2015-08-11,-12.627836115791538,-1
2015-08-12,-2.948680037694931,-1
2015-08-13,-1.7344338692288037,-1
2015-08-14,-2.6886180219344475,-1
2015-08-17,-4.375451999343812,-1
2015-08-18,-5.684626790433693,-1
2015-08-19,-4.621974069277732,-1
2015-08-20,-4.278497092190667,-1
2015-08-21,-1.429602233939676,-1
2015-08-24,1.7687490794044698,1
2015-08-25,1.9169152050035594,1
2015-08-26,-0.6443514571702934,0
2015-08-27,-0.5449714401389935,0
2015-08-28,-0.31144746055341416,0
2015-08-31,0.7565220379105779,1
2015-09-01,1.621101264756321,1
2015-09-02,1.1554229300854526,1
2015-09-03,1.0097065771804525,1
2015-09-04,1.640996144203079,1
2015-09-08,0.43519887623166326,0
2015-09-09,0.49303903429772056,0
2015-09-10,0.1906914587815665,0
2015-09-11,-1.2614498068085005,-1
2015-09-14,-2.4126760905232696,-1
2015-09-15,-3.632781886621508,-1
2015-09-16,-2.329018107140993,-1
2015-09-17,-3.191610380477177,-1
2015-09-18,-0.483140987060124,0
2015-09-21,0.5456328369555504,0
2015-09-22,2.4331125522344386,1
2015-09-23,2.045971152288238,1
2015-09-24,1.4783299916834018,1
2015-09-25,4.058743139219277,1
2015-09-28,6.067314450874352,1
2015-09-29,6.261192473705734,1
2015-09-30,4.987578739084755,1
2015-10-01,4.79824638048312,1
2015-10-02,3.583302744894506,1
2015-10-05,2.358827619062815,1
2015-10-06,0.6524297967897507,0
2015-10-07,0.1531142432504894,0
2015-10-08,1.203790829839017,1
2015-10-09,4.03496518201906,1
2015-10-12,5.2040845951948045,1
2015-10-13,6.31414408299515,1
2015-10-14,7.637057008497535,1
2015-10-15,7.46089531732519,1
2015-10-16,5.646307965849016,1
2015-10-19,7.387703392473941,1
2015-10-20,14.03216705470106,1
2015-10-21,9.840873622042869,1
2015-10-22,8.780422415969312,1
2015-10-23,4.25301428957176,1
2015-10-26,1.4701799438998073,1
2015-10-27,1.5639613460325932,1
2015-10-28,1.7274950443000598,1
2015-10-29,0.7154833254393507,0
2015-10-30,0.16790456678956928,0
2015-11-02,0.16051051898394664,0
2015-11-03,-0.1687813407510557,0
2015-11-04,0.3282536677105956,0
2015-11-05,-0.05528078929381423,0
2015-11-06,1.1615750192091119,1
2015-11-09,3.83432562692616,1
2015-11-10,1.907728593648441,1
2015-11-11,0.6662830910536952,0
2015-11-12,2.533465915757386,1
2015-11-13,3.4466944092366365,1
2015-11-16,3.996028616390284,1
2015-11-17,3.8414967030500073,1
2015-11-18,0.9546910909608827,1
2015-11-19,2.0175965027159193,1
2015-11-20,-0.41737295786297335,0
2015-11-23,-0.14065516872291223,0
2015-11-24,-0.6671830088637088,0
2015-11-25,-0.8394410756908728,-1
2015-11-27,-1.9898958593164118,-1
2015-11-30,-0.030368549560958066,0
2015-12-01,-2.588870769735523,-1
