Price,risk_adj_ret,label
2015-04-27,-0.40431934272556475,0
2015-04-28,-1.0863836125745585,-1
2015-04-29,-0.8721257882609684,-1
2015-04-30,0.04841802397860686,0
2015-05-01,-0.2151255799347658,0
2015-05-04,-0.14254089716597074,0
2015-05-05,0.17950442052351268,0
2015-05-06,1.0125083195270217,1
2015-05-07,0.6024955971422566,0
2015-05-08,-0.3124328239086643,0
2015-05-11,-0.637164107424814,0
2015-05-12,0.7545512458749214,1
2015-05-13,0.20123754568958352,0
2015-05-14,-2.324857917658516,-1
2015-05-15,-1.0037806614256028,-1
2015-05-18,-1.0228442626898346,-1
2015-05-19,-0.9672545114402307,-1
2015-05-20,-1.6821942954364348,-1
2015-05-21,-2.3322069241143515,-1
2015-05-22,-2.1552801238475867,-1
2015-05-26,-2.065932767823879,-1
2015-05-27,-2.1721383081556715,-1
2015-05-28,-1.761480048530493,-1
2015-05-29,-1.5770074112751384,-1
2015-06-01,-3.846633520943301,-1
2015-06-02,-2.321228530467998,-1
2015-06-03,-1.8713117024988966,-1
2015-06-04,0.7740253358186865,1
2015-06-05,-0.08337048519322272,0
2015-06-08,1.049482326507104,1
2015-06-09,0.555482010392523,0
2015-06-10,-2.050076988985041,-1
2015-06-11,-1.7137618699452266,-1
2015-06-12,-1.5552414303565516,-1
2015-06-15,-2.5194089033345723,-1
2015-06-16,-3.907850146587855,-1
2015-06-17,-3.317468493690985,-1
2015-06-18,-4.911285861117791,-1
2015-06-19,-3.348840419900984,-1
2015-06-22,-3.5218720972693327,-1
2015-06-23,-3.176145544854686,-1
2015-06-24,-2.0953423953025356,-1
2015-06-25,-2.434214618814533,-1
2015-06-26,0.6605242305513405,0
2015-06-29,3.0555916076625502,1
2015-06-30,3.4547926915030693,1
2015-07-01,4.997226794345936,1
2015-07-02,4.856739621240237,1
2015-07-06,7.336902807552075,1
2015-07-07,9.193360773820306,1
2015-07-08,4.205899241281782,1
2015-07-09,5.123808966709669,1
2015-07-10,3.9312161727428143,1
2015-07-13,-0.5435917335010172,0
2015-07-14,-0.600808889565403,0
2015-07-15,1.5839505598295087,1
2015-07-16,0.6947390252333128,0
2015-07-17,0.20251918473836472,0
2015-07-20,-0.27742815696382367,0
2015-07-21,0.6657958066002087,0
2015-07-22,5.725709663416123,1
2015-07-23,0.7006337546406493,0
2015-07-24,1.085018733146257,1
2015-07-27,2.692716996604075,1
2015-07-28,1.5131081843503418,1
2015-07-29,0.6239547310243828,0
2015-07-30,-0.18825207255668394,0
2015-07-31,0.3942897617826113,0
2015-08-03,0.6663987080120602,0
2015-08-04,0.05407565268861603,0
2015-08-05,-0.8273360747274414,-1
2015-08-06,-1.338264659162742,-1
2015-08-07,-5.731447226766831,-1
2015-08-10,-9.066089977951071,-1
2015-08-11,-10.371568012365369,-1
2015-08-12,-5.737906159813498,-1
2015-08-13,-4.331927420824101,-1
2015-08-14,-4.989133035952999,-1
2015-08-17,-6.22621370114847,-1
2015-08-18,-9.54872696138228,-1
2015-08-19,-6.2714726044143285,-1
2015-08-20,-3.9526881163606555,-1
2015-08-21,-0.8897378297794124,-1
2015-08-24,2.5165463073434524,1
2015-08-25,3.039156565015575,1
2015-08-26,0.6248062221285515,0
2015-08-27,-0.31577903188388456,0
2015-08-28,-0.6268006689640107,0
2015-08-31,0.3285458422427537,0
2015-09-01,1.8600146331130767,1
2015-09-02,0.6220195142253842,0
2015-09-03,-0.01264912740073279,0
2015-09-04,0.974617953613765,1
2015-09-08,0.007151393743186267,0
2015-09-09,0.5984703702151865,0
2015-09-10,0.4789228809423717,0
2015-09-11,0.4308602566490678,0
2015-09-14,0.25444178271896295,0
2015-09-15,-0.533612860208032,0
2015-09-16,-0.03767583679181969,0
2015-09-17,0.4209708533868941,0
2015-09-18,2.9980304305010113,1
2015-09-21,3.328072851217084,1
2015-09-22,4.047704104824326,1
2015-09-23,5.067079610273483,1
2015-09-24,7.043992416877773,1
2015-09-25,6.333228590920879,1
2015-09-28,7.55316051323617,1
2015-09-29,6.651020967322138,1
2015-09-30,5.770069705891387,1
2015-10-01,4.810202449871264,1
2015-10-02,3.7186958931397665,1
2015-10-05,1.9026197901609359,1
2015-10-06,1.7744919524901128,1
2015-10-07,0.7234045916814161,0
2015-10-08,1.043653615960834,1
2015-10-09,10.41735973143021,1
2015-10-12,12.334213986262139,1
2015-10-13,13.738528811350093,1
2015-10-14,14.214348078470262,1
2015-10-15,12.450163819137108,1
2015-10-16,9.96923217873,1
2015-10-19,12.444162361050017,1
2015-10-20,19.872093788064465,1
2015-10-21,22.67428113632077,1
2015-10-22,16.350905950278698,1
2015-10-23,4.406498238040028,1
2015-10-26,-0.05142997929541651,0
2015-10-27,-0.10443331083561151,0
2015-10-28,-0.18710746085491964,0
2015-10-29,-0.02328351545008407,0
2015-10-30,0.1143430066561871,0
2015-11-02,0.2902801564857914,0
2015-11-03,-0.4448376879218795,0
2015-11-04,-0.10094816098485213,0
2015-11-05,-0.042466068927367595,0
2015-11-06,-0.19876336359975436,0
2015-11-09,0.5611718420250534,0
2015-11-10,1.8019372862706597,1
2015-11-11,0.6433100414589744,0
2015-11-12,1.5840892190744,1
2015-11-13,3.2053050041708864,1
2015-11-16,3.2122644810803136,1
2015-11-17,3.7050881297842633,1
2015-11-18,0.6369889768351196,0
2015-11-19,3.145879144731202,1
2015-11-20,2.571442933899117,1
2015-11-23,2.6284634437311203,1
2015-11-24,1.3154147841039654,1
2015-11-25,3.199253194747903,1
2015-11-27,0.24125359285167908,0
2015-11-30,1.4934677749505576,1
