Price,risk_adj_ret,label
2015-04-27,-2.8888941308877545,-1
2015-04-28,-2.4888504347847786,-1
2015-04-29,-1.542967936403747,-1
2015-04-30,2.038020565055336,1
2015-05-01,1.0507392061213094,1
2015-05-04,1.585454671186008,1
2015-05-05,3.1384286481346666,1
2015-05-06,2.5504440510410453,1
2015-05-07,2.2773674238861283,1
2015-05-08,2.5770272727454597,1
2015-05-11,1.6978933605022395,1
2015-05-12,4.183356856223428,1
2015-05-13,2.4490613454149153,1
2015-05-14,-2.5858726339085067,-1
2015-05-15,-0.11226603941353697,0
2015-05-18,-0.35868940664224713,0
2015-05-19,1.483398063288434,1
2015-05-20,1.3416478710937996,1
2015-05-21,1.4820441743269577,1
2015-05-22,0.1155491392020821,0
2015-05-26,1.2089588536470688,1
2015-05-27,1.3474372203147573,1
2015-05-28,1.3931958576535173,1
2015-05-29,1.9761376264287007,1
2015-06-01,0.5769521308835828,0
2015-06-02,0.784892872221087,1
2015-06-03,-0.8179312449656706,-1
2015-06-04,0.8418964806831386,1
2015-06-05,0.357090479507785,0
2015-06-08,4.010083617057428,1
2015-06-09,6.340235323443831,1
2015-06-10,6.249066738693159,1
2015-06-11,5.592329484733087,1
2015-06-12,5.937002708459369,1
2015-06-15,4.985453235737806,1
2015-06-16,4.603001322666535,1
2015-06-17,4.93878956172212,1
2015-06-18,5.252944251865214,1
2015-06-19,5.604892954946864,1
2015-06-22,2.6465948802563033,1
2015-06-23,-2.141591099179462,-1
2015-06-24,-2.180400529614862,-1
2015-06-25,-0.022692779272782824,0
2015-06-26,1.5166020490332282,1
2015-06-29,2.9377881910658084,1
2015-06-30,2.60342323722449,1
2015-07-01,2.5204831646577692,1
2015-07-02,4.855160861703145,1
2015-07-06,6.598174552253793,1
2015-07-07,7.271899007272981,1
2015-07-08,8.220821188641782,1
2015-07-09,9.144038292108037,1
2015-07-10,8.985888285964517,1
2015-07-13,3.2283240386321848,1
2015-07-14,3.9140859735848252,1
2015-07-15,6.14296201896426,1
2015-07-16,3.6727218888355564,1
2015-07-17,-0.7783431160262329,-1
2015-07-20,-2.102928028314838,-1
2015-07-21,-2.2621055259649836,-1
2015-07-22,-0.32735912839154807,0
2015-07-23,-0.18463791414326977,0
2015-07-24,-1.3511514478691742,-1
2015-07-27,-0.010731177864059355,0
2015-07-28,-0.7815345481934988,-1
2015-07-29,-1.296263649765086,-1
2015-07-30,-0.8325007450992662,-1
2015-07-31,0.18279244886077248,0
2015-08-03,-0.11370877830508398,0
2015-08-04,0.7272295682655912,0
2015-08-05,-0.7330316354454117,0
2015-08-06,-2.6520654761804274,-1
2015-08-07,-4.903397279277056,-1
2015-08-10,-7.517686811190918,-1
2015-08-11,-7.885160133614993,-1
2015-08-12,-5.36857278287496,-1
2015-08-13,-3.1864456339441483,-1
2015-08-14,-3.172148825923902,-1
2015-08-17,-4.236389185742021,-1
2015-08-18,-7.291861691885285,-1
2015-08-19,-4.666360254109555,-1
2015-08-20,-3.0158093735087363,-1
2015-08-21,1.453461784746077,1
2015-08-24,4.000433316897348,1
2015-08-25,3.5441981771622686,1
2015-08-26,2.0821402482887854,1
2015-08-27,0.7910730265132341,1
2015-08-28,0.4124283026368208,0
2015-08-31,1.1143835802273738,1
2015-09-01,2.0308942204934124,1
2015-09-02,1.4125229349275223,1
2015-09-03,1.912504941828194,1
2015-09-04,2.4198667152219637,1
2015-09-08,1.2866717885168817,1
2015-09-09,1.602728397544117,1
2015-09-10,1.085140215371,1
2015-09-11,0.39335206474644596,0
2015-09-14,-1.856690105277981,-1
2015-09-15,-3.803655099768009,-1
2015-09-16,-2.323139557586748,-1
2015-09-17,-2.780603996753242,-1
2015-09-18,-2.4508070285923447,-1
2015-09-21,-2.7776904688314135,-1
2015-09-22,-0.3046454566638379,0
2015-09-23,-1.387315108552642,-1
2015-09-24,-1.7002202425050001,-1
2015-09-25,0.45261713686373956,0
2015-09-28,4.395393790027914,1
2015-09-29,4.823506435967579,1
2015-09-30,2.4301788919168303,1
2015-10-01,2.3470049213204596,1
2015-10-02,2.5159395961369526,1
2015-10-05,1.9669616818369702,1
2015-10-06,1.8203972848687564,1
2015-10-07,2.16006958115843,1
2015-10-08,3.339773478189208,1
2015-10-09,4.131701089186514,1
2015-10-12,4.437057540173976,1
2015-10-13,5.5896971310698795,1
2015-10-14,7.62129131252239,1
2015-10-15,9.306190184276511,1
2015-10-16,4.144219133040727,1
2015-10-19,4.341475828274659,1
2015-10-20,5.683374004242276,1
2015-10-21,6.678573506651172,1
2015-10-22,8.97652832425841,1
2015-10-23,3.9974005196355296,1
2015-10-26,1.9757663689916585,1
2015-10-27,3.0284558742544134,1
2015-10-28,3.462346154707938,1
2015-10-29,2.3077643318886487,1
2015-10-30,1.547933744910995,1
2015-11-02,0.422683504510749,0
2015-11-03,1.4731608356299326,1
2015-11-04,2.3020642289120916,1
2015-11-05,-1.4295632674223104,-1
2015-11-06,0.10469677033786773,0
2015-11-09,0.2154255486963614,0
2015-11-10,-1.009099732206112,-1
2015-11-11,-1.6389001484230463,-1
2015-11-12,-1.1754234943446926,-1
2015-11-13,0.13489935065811423,0
2015-11-16,1.3163174463787908,1
2015-11-17,0.40356009043126556,0
2015-11-18,-1.420281585418187,-1
2015-11-19,-0.032627484822307144,0
2015-11-20,-0.8816249247152687,-1
2015-11-23,-0.24160820433603503,0
2015-11-24,-0.6080130490489616,0
2015-11-25,0.00542706719383082,0
2015-11-27,-1.8632584961061807,-1
2015-11-30,0.23913365319944455,0
2015-12-01,-1.9829933534255109,-1
