Price,ret_1d,ret_3d,ret_5d,ret_10d,log_ret_1d,log_ret_5d,cum_ret_5d,cum_ret_10d,vol_5d,vol_10d,vol_20d,vol_ratio_5_20,vol_ratio_10_20,hl_vol_5d,hl_vol_10d,rsi_14,rsi_divergence,dmi_spread,roc_5d,roc_10d,mom_slope_5d,mom_slope_10d,dist_sma_20,dist_sma_50,trend_alignment,dist_ema_20,dist_ema_50,price_range_pos_20,volume_zscore,volume_change_1d,volume_change_5d,volume_price_corr_10d,vol_weighted_momentum,ad_momentum_14d,volume_surprise,parkinson_vol,garman_klass_vol,atr_percentile,lr_slope_conf_20,obv_divergence
2015-04-27,0.0036360894534459565,-0.004946034172337077,-0.0001684917777540207,-0.002604839412321036,0.00362949486104025,-0.0001685059740879069,-0.0001684917777540207,-0.002604839412321036,0.007343876088762719,0.0170366958781826,0.01469391949508402,0.4997561294037378,1.159359592536862,0.01725866537272396,0.021767957469954226,53.11919657274488,-1.1489720321750574,-0.09229593460383931,-0.0001684917777540207,-0.002604839412321036,-1.202263719446428e-05,-0.00013092913526233652,0.0005733468001945243,0.02227523903544743,0.5,0.0031598418124801006,0.025651729171377542,0.3200919822817553,-0.44919918252505914,-0.03239527787196006,-0.2849202733485193,0.13475800888210096,0.0010344745225546153,-0.30802986818208655,0.8057672742630299,0.005420308603737557,3.610337657570976e-05,0.1639883126369613,4.186350959843916e-06,-492898.067738249
2015-04-28,-0.02064184862578089,-0.013326225971749817,-0.019733390165709075,-0.026220850702662113,-0.02085786946670609,-0.019930693465324723,-0.019733390165708964,-0.02622085070266189,0.011871515797206026,0.01815374537950298,0.015073228499252413,0.7875372061525258,1.2042901817763538,0.01955925682512151,0.02301293405619306,46.911551727880386,-1.2797723015515654,-0.325091350854427,-0.019733390165709075,-0.026220850702662113,-0.0039213759753217396,-0.0025060604139337085,-0.019348713465022892,8.020729210300095e-06,0.5,-0.015902642796298334,0.004303923997552475,0.0,0.836520889799309,0.6482861875637105,0.1125852022276217,0.03871680639483654,-0.0008591272550028383,-0.48105316046739865,1.2878873537843458,0.01703763637974214,0.000161406578504797,0.1745799853907962,-9.118429343042587e-07,-562737.9665566642
2015-04-29,0.011613732333447313,-0.005665454457872365,-0.01416804029042884,-0.0194293090079114,0.01154681058654905,-0.014269365161748482,-0.014168040290428952,-0.0194293090079114,0.013247953948391655,0.01858878808644519,0.014109674543529807,0.9388604285020707,1.3173564473548673,0.024821723362690642,0.02486553234583077,48.37669684646095,-1.5400676587209419,-0.40283190306602795,-0.01416804029042884,-0.0194293090079114,-0.002779196660962313,-0.001805405488670364,-0.006530678656792414,0.010141912947016529,0.5,-0.004049267623675166,0.015331858420421141,0.251862871029918,0.18092422520795703,-0.19896411108749013,0.22634475412746324,0.16423588988836568,-0.0019406677978060366,-0.2697530317480128,1.028544253603603,0.017913070431576753,0.0004310606116977755,0.147918188458729,1.1791734445498588e-07,-127540.4142965605
2015-04-30,-0.03384636936712171,-0.042800531652482876,-0.03565043022611114,-0.03162294260359444,-0.034432419492574695,-0.03630142585710061,-0.03565043022611114,-0.031622942603594884,0.019257847728292917,0.02034885157293536,0.015199432906330678,1.2669275833764186,1.3387021079156547,0.03028197462297927,0.026144916720854013,38.823480156827635,-2.1593182422574086,-0.47806567438375397,-0.03565043022611114,-0.03162294260359444,-0.00708371230167486,-0.003021969148362036,-0.03825468274829967,-0.024754138561869428,-0.5,-0.03428582208881882,-0.01830068913516695,0.0,1.919950052946403,0.7184423856398379,0.851613070943926,-0.21833189510123754,-0.0036082591014362036,-0.4771272111776118,1.6470998220254036,0.02765541282670388,0.0008609791611644055,0.1778670562454346,-2.851466924707631e-05,-516755.890751694
2015-05-01,-0.019452409300709572,-0.0416380042481902,-0.05800760799022309,-0.08388145036496042,-0.01964409734943917,-0.05975808086113066,-0.0580076079902232,-0.08388145036496042,0.01876990048354373,0.015359653120341044,0.015665389022189984,1.198099986982189,0.9804207656649865,0.0338765379796802,0.02781093685633343,34.073735290807704,-1.807693160716183,-0.5315905269059812,-0.05800760799022309,-0.08388145036496042,-0.011738161101343781,-0.008615345016513731,-0.05454186277609845,-0.04405261307058368,-0.5,-0.04826081087098522,-0.03598332422456073,0.0,1.5106657046274818,-0.05854603655968327,1.0668865394692228,-0.8978785613637352,-0.00469760270471324,-0.7893647179119179,1.4733968949289435,0.017102959988685686,0.0002669371852235587,0.1789627465303141,-0.0003063480965289424,-749523.0587794901
2015-05-04,0.016157861604338963,-0.03733307969268751,-0.046254927686503966,-0.04641562588926229,0.016028712681574575,-0.04735886304059633,-0.0462549276865043,-0.0464156258892624,0.021907180351218632,0.016152163665571494,0.016212866661434483,1.3511385537248797,0.9961944305358232,0.03576605815323612,0.026512361762980035,37.801402311647664,-1.409764041452485,-0.741176685059776,-0.046254927686503966,-0.04641562588926229,-0.00923380667116518,-0.004622914654179822,-0.03756629306820598,-0.02919584168513959,-0.5,-0.029844514929442054,-0.019622309677463194,0.17646948966388162,0.8938139776170083,-0.13429074206633262,0.8492291029561672,-0.9101746774631324,-0.0033943595555761394,-0.581995572830027,1.2429175966004913,0.010231667056657137,0.00011996140000952856,0.18298027757487217,-0.0007356861657674787,-740353.8876886528
2015-05-05,0.012013928704936117,0.008361715120104307,-0.014453194410444015,-0.0339013740517109,0.01194233431298386,-0.014558659260906381,-0.014453194410444237,-0.03390137405171101,0.022515223086409554,0.016980988902563166,0.016474322089751914,1.3666029085048732,1.0306923779733441,0.03200545804985968,0.025782357437490595,39.731759153223656,-0.8729349262497741,-0.6002383529986942,-0.014453194410444015,-0.0339013740517109,-0.0027026512050217777,-0.0033120135901717586,-0.02470183269120916,-0.017922708580334668,-0.5,-0.016485395051018797,-0.007538828413304884,0.30980074791788353,-0.4676001547989731,-0.3916556131677318,-0.3174922211700133,-0.8423250295080018,-0.002949609265948586,-0.5395977549532517,0.7741015997510725,0.007783913232848892,6.206048364415422e-05,0.17823228634039445,-0.001099137766814672,-754219.9793882883
2015-05-06,-0.010387364510313302,0.017683898152511368,-0.035887374296297625,-0.049546960821778896,-0.010441689705576351,-0.03654715955303178,-0.035887374296297625,-0.04954696082177901,0.021124792371887517,0.016778941618578753,0.016598750351206736,1.2725969924211438,1.0107948170051237,0.027672402796561506,0.026247063079626078,42.00074361789204,-0.9671672596062602,-0.5602098542930847,-0.035887374296297625,-0.049546960821778896,-0.007102870573773901,-0.004941033617368107,-0.033194677777161216,-0.02768349168216085,-0.5,-0.02422010965694581,-0.01715997789181863,0.19313623044052453,-0.26295284984307005,0.12144980886308931,-0.04448948079521331,-0.7328836579681423,-0.0032844795086057694,-0.5118854852452104,0.8791586510297723,0.006711414035810394,5.27268577732799e-05,0.17165814463111762,-0.0017206749532392702,-763581.8543026093
2015-05-07,0.0010584088373779554,0.002561769463185648,-0.001056332630282597,-0.03666910414366231,0.0010578491176511662,-0.0010568909428059214,-0.001056332630282597,-0.0366691041436622,0.014939464989060526,0.016657917068844574,0.016485160168305344,0.9061822059561,1.0104182477172234,0.020455401588848687,0.02536868810591398,30.24823857626241,-0.23150444771259782,-0.7466201002523579,-0.001056332630282597,-0.03666910414366231,-0.0001219149328739677,-0.003602813617274414,-0.03022794127532707,-0.0263946818981977,-0.5,-0.02102544879191485,-0.01549738161301145,0.20490015162901304,-0.6617777651171219,-0.14912635087364912,-0.5268862494033077,-0.6068916877986889,-0.003429038080464724,-0.5719844480712726,0.7664437151520002,0.00967684166821833,0.00012204832488604411,0.17421475529583638,-0.0021777222825103246,-761404.9246699008
2015-05-08,0.011190502871259556,0.001746034385419648,0.030161471945755025,-0.0295957308855056,0.011128352427328458,0.02971555883396171,0.030161471945755025,-0.0295957308855056,0.010715125144299658,0.017177794579188128,0.01671272868464298,0.641097228899318,1.0277655514996806,0.017809729628794724,0.025843133804237466,39.555711617897984,-0.7686554094761254,-0.5922825067812368,0.030161471945755025,-0.0295957308855056,0.006006667501519858,-0.002865746799911961,-0.017785232906277447,-0.01568368427344841,-0.5,-0.009119908248535959,-0.00430536055210368,0.32941113695079116,-0.7668794367103966,-0.02065404475043031,-0.5078441899308042,-0.5205392243907743,-0.0030528753202085854,-0.380874712651331,0.7688751760591882,0.010682765892437416,8.1094658278094e-05,0.1804236669101534,-0.0022835108275295014,-366225.0922722541
