Price,ret_1d,ret_3d,ret_5d,ret_10d,log_ret_1d,log_ret_5d,cum_ret_5d,cum_ret_10d,vol_5d,vol_10d,vol_20d,vol_ratio_5_20,vol_ratio_10_20,hl_vol_5d,hl_vol_10d,rsi_14,rsi_divergence,dmi_spread,roc_5d,roc_10d,mom_slope_5d,mom_slope_10d,dist_sma_20,dist_sma_50,trend_alignment,dist_ema_20,dist_ema_50,price_range_pos_20,volume_zscore,volume_change_1d,volume_change_5d,volume_price_corr_10d,vol_weighted_momentum,ad_momentum_14d,volume_surprise,parkinson_vol,garman_klass_vol,atr_percentile,lr_slope_conf_20,obv_divergence
2024-06-21,0.017996874289478715,0.01328543173665242,-0.004227049540975081,0.026588743141414906,0.017836847681062196,-0.004236008771206556,-0.00422704954097497,0.026588743141414906,0.012655295358693587,0.011715077267472387,0.010827709525990352,1.1686799177980707,1.0818534968875686,0.018371736899540452,0.017799521867410743,64.3765959291753,-1.0586614634018747,0.26199633161183733,-0.004227049540975081,0.026588743141414906,-0.0007828994935959787,0.0026890897503406785,0.018397955577115897,0.017207843090862898,0.0,0.012994392101670834,0.022692465657328284,0.8952742977629382,1.490072920350436,0.22007026885474867,0.31610571971680956,-0.00538929937983811,0.0003100243878867604,0.028388476271567153,1.2604040406978005,0.012329458076058517,9.525855767140968e-05,0.5697589481373265,0.0004996272718469608,-5966513.761818154
2024-06-24,0.01601287280926522,0.027273738666995895,0.028558994438921292,0.022054063951646885,0.015886019163884768,0.02815878815368933,0.028558994438921514,0.022054063951646885,0.010838502477091633,0.011018723327418916,0.011340161898437128,0.9556783135760752,0.9715691766059132,0.01654944285832433,0.017710984751061497,76.68921335325734,-0.5859881580205226,0.6652724515311917,0.028558994438921292,0.022054063951646885,0.005694326005800221,0.002238302204616227,0.033023656527151966,0.03314275538176955,0.5,0.026359585622709424,0.03747918166764827,1.0,3.1457350634631385,0.5827758748669702,0.782221215210906,0.5469590374757715,0.0018938686021262442,0.03800223174180917,1.8222665717038953,0.010950445846672095,0.00014841012899710838,0.570854638422206,0.0009758783548857355,-725930.3366057189
2024-06-25,-0.0185635417434159,0.015097695982083437,0.010399671262249166,0.00689096175491799,-0.01873800678404436,0.01034596670002319,0.010399671262249388,0.006890961754918434,0.01542967176645255,0.012768527241562858,0.011877280404666544,1.2989819435808903,1.0749474508571601,0.021037772808322516,0.019176639177070746,64.29422156577391,-0.5359407896319837,0.6928987201959697,0.010399671262249166,0.00689096175491799,0.002166569152794673,0.0007603247590541983,0.012596790749735931,0.014349721354332021,0.5,0.006606241701987323,0.017492889172804116,0.722310547759167,1.2203716646664575,-0.2850881096161316,0.9881208654798008,0.49727228925403555,0.0010826339289592413,0.027648226650765606,1.266248659165686,0.01809815113241486,0.000298635334855926,0.585463842220599,0.0010092525379230375,-707821.1692737353
2024-06-26,0.004149318226444931,0.0012895767141543057,0.0123872585544893,-0.0038490389719881835,0.004140733544431008,0.012311164222920112,0.012387258554489078,-0.0038490389719882945,0.01545520101816833,0.011855656928853755,0.011872140842947661,1.3016944061055522,0.9985274398472002,0.020601125346090474,0.019173009484501728,63.966498815706956,-0.45415151787416574,0.6754567024283649,0.0123872585544893,-0.0038490389719881835,0.002560851954667931,-0.0003222987417598744,0.015249976659683709,0.018535198821665263,1.0,0.009746013012638666,0.02084547934784486,0.7832274030481386,0.6980383777428643,-0.10361506725890335,0.2742690699091903,0.5651138545603983,0.001370730854450363,0.021606020502292544,1.1206331458996195,0.010976195277059286,0.00016456501958274068,0.5986121256391527,0.0010368132235242205,3761189.60563604
2024-06-27,0.03901472799901873,0.023958106280031144,0.05907774846009883,0.03407576258291889,0.03827288718411026,0.05739848078944387,0.059077748460099055,0.03407576258291889,0.02107865144147948,0.017210104431182604,0.014494600133119904,1.454141342745683,1.1872640161934749,0.026294060133077425,0.02185878628047854,70.28630217253445,0.3733570725683484,0.7333337405905297,0.05907774846009883,0.03407576258291889,0.011722050316158339,0.003488295104242678,0.05157673980384627,0.05711858464880738,1.0,0.04425377402593595,0.058155762523575856,1.0,1.9956960261838879,0.43506868519432884,0.7759225515013966,0.7942561935283627,0.004270665496906314,0.024455674028250662,1.5201355853061649,0.026923092294575242,0.0005271733756089977,0.6442658875091307,0.0016172228038857127,13146619.35787871
2024-06-28,0.02189972356695158,0.06617448022105132,0.06313809572614537,0.05864415832661307,0.02166336912708644,0.06122500223546812,0.06313809572614537,0.05864415832661307,0.021438303085673325,0.01801324186127502,0.01504839339279063,1.4245293830875128,1.1969413910001325,0.027922276554533144,0.02314700672703679,70.7861812810877,0.8980970845641096,0.7494129921249194,0.06313809572614537,0.05864415832661307,0.012502620171652911,0.0058598603390284665,0.07000605852455313,0.07855785479037708,1.0,0.06034425170837085,0.07789128091851008,1.0,2.194952471335018,0.14275028070514972,0.6633763202375309,0.879758981345313,0.006060949971396238,0.02295824280884573,1.6231824887910442,0.01719315917879366,0.00032904226665524317,0.683345507669832,0.00235620879435072,23413453.221272673
2024-07-01,-0.023249966952787804,0.03708277234040214,0.022054147073000685,0.05124298577553499,-0.02352451121310839,0.02181447185847496,0.022054147073000685,0.05124298577553543,0.026438678352214823,0.01905732190927731,0.015714133955159616,1.6823705370665603,1.2126732081097138,0.030876566636771696,0.023713004747548005,62.85550344605088,0.48605018730696126,0.6223513079781782,0.022054147073000685,0.05124298577553499,0.004650052219242307,0.005172189112521264,0.041206450119872756,0.052108352338699634,1.0,0.032182718572757,0.050653622980086646,0.7851468791826262,1.9835873183832105,0.03404281057831238,0.08669986227354598,0.8873589344154158,0.004168859836770329,0.015858323739359914,1.5765725477904027,0.0194910028633436,0.0003237612404304699,0.710372534696859,0.002529134802082462,24611249.490605623
2024-07-02,0.02043982896891161,0.018542411686241378,0.06267170967830005,0.07372314611864672,0.020233739225558267,0.060786217868077586,0.06267170967830005,0.07372314611864694,0.023463846508000756,0.01949050247009214,0.015394585842554908,1.5240632443582878,1.2659799158937155,0.030323472388327038,0.025680622598324772,64.08333845491985,0.8693303743544603,0.6081573632466248,0.06267170967830005,0.07372314611864672,0.012450726361707808,0.007308647757251241,0.05657949414391845,0.07151549166087993,1.0,0.04796265924287619,0.06910475445375235,0.9666832993380315,-0.08469915134964547,-0.4645535823382755,-0.18609613834310734,0.6101303683215438,0.006354758012588641,0.014855644984782312,0.8568871340205265,0.016830068153368828,0.00025332636135851094,0.7107377647918188,0.00258462551672988,24585057.791212168
2024-07-03,0.014198798656638534,0.010866787112250753,0.07330687952434878,0.08660220934932905,0.01409893985494648,0.07074442417859306,0.07330687952434878,0.08660220934932883,0.023000827920646706,0.019509589205364317,0.015473061111972707,1.4864118575084555,1.260793082319496,0.03115276482563733,0.025876945085863894,66.52861468091035,1.13509949212767,0.631579264383713,0.07330687952434878,0.08660220934932905,0.01446062244774653,0.00851073720120723,0.06539954956160104,0.0837418126816769,1.0,0.056519205610051686,0.08071269456579294,1.0,0.13983294494141596,0.10701107011070121,0.005149185300133974,0.34075457085364563,0.00661071710350195,0.01754055997986459,0.9532514299553455,0.013637307725994512,0.00018538466214260314,0.7220598977355734,0.002790482132069041,26838008.500788167
2024-07-05,-0.01205001831054675,0.022457937065410993,0.020556767289872546,0.08084896327707525,-0.012123208336189961,0.020348328658292836,0.020556767289872324,0.08084896327707547,0.02058239934386302,0.020031765388120557,0.01598361557520612,1.2876380571697053,1.2531903125147412,0.025640786140785094,0.025967423136931254,63.14496038150727,0.932601930835667,0.6233669358502285,0.020556767289872546,0.08084896327707525,0.004247673185833434,0.007984861750995886,0.047469834608342434,0.06832544561199017,1.0,0.03945329973715915,0.06486339286659458,0.8712604965300944,-0.7447313818028002,-0.30706359649122805,-0.5146542680238818,-0.02676757149973709,0.005965053203358544,0.015278724969405522,0.6826109337832483,0.009898849256624728,8.184001064012625e-05,0.7202337472607743,0.0028132607280111415,22220711.739577312
