Price,open,high,low,close,adj_close,volume
2015-01-02,26.6299991607666,26.790000915527344,26.393999099731445,26.477500915527344,26.27894401550293,26480000.0
2015-01-05,26.357500076293945,26.39949989318848,25.887500762939453,25.972999572753903,25.77822494506836,41182000.0
2015-01-06,26.024999618530277,26.06049919128418,25.27750015258789,25.332000732421875,25.14203453063965,54456000.0
2015-01-07,25.54750061035156,25.574499130249023,25.1825008392334,25.25749969482422,25.068090438842773,46918000.0
2015-01-08,25.07550048828125,25.375,24.750999450683597,25.34550094604492,25.15543556213379,73054000.0
2015-01-09,25.40900039672852,25.43000030517578,24.9325008392334,25.035999298095703,24.84825325012207,42000000.0
2015-01-12,24.96199989318848,25.013999938964844,24.545499801635746,24.85300064086914,24.666627883911133,57138000.0
2015-01-13,25.12849998474121,25.43000030517578,24.863000869750977,25.09000015258789,24.9018497467041,60958000.0
2015-01-14,25.020999908447266,25.413000106811523,24.90800094604492,25.296499252319336,25.106801986694336,52800000.0
2015-01-15,25.444499969482425,25.487499237060547,25.100500106811523,25.20050048828125,25.011520385742188,51068000.0
2015-01-16,25.15749931335449,25.542499542236328,25.15449905395508,25.52300071716309,25.331602096557617,49658000.0
2015-01-20,25.638500213623047,25.780500411987305,25.4685001373291,25.496999740600582,25.30579948425293,46796000.0
2015-01-21,25.54199981689453,26.092500686645508,25.47949981689453,26.019500732421875,25.82438087463379,46356000.0
2015-01-22,26.149999618530277,26.941999435424805,26.09550094604492,26.864999771118164,26.66353416442871,56068000.0
2015-01-23,26.901500701904297,27.27050018310547,26.787500381469727,27.09749984741211,26.89429473876953,45966000.0
2015-01-26,27.075000762939453,27.075000762939453,26.603500366210938,26.836000442504883,26.63475608825684,30932000.0
2015-01-27,26.56999969482422,26.638999938964844,26.042999267578125,26.059499740600582,25.86407852172852,39148000.0
2015-01-28,26.25,26.284500122070312,25.61750030517578,25.62150001525879,25.42936134338379,35822000.0
2015-01-29,25.645000457763672,25.75950050354004,25.173999786376957,25.661500930786133,25.46906471252441,79018000.0
2015-01-30,25.950000762939453,27.155000686645508,25.90900039672852,26.877500534057617,26.67594718933105,121108000.0
2015-02-02,26.715999603271484,26.825000762939453,26.086000442504883,26.61000061035156,26.410449981689453,75378000.0
2015-02-03,26.496999740600582,26.872499465942383,26.340499877929688,26.665000915527344,26.46504020690918,47062000.0
2015-02-04,26.65699958801269,26.837499618530277,26.25149917602539,26.30500030517578,26.107738494873047,33896000.0
2015-02-05,26.396499633789062,26.534500122070312,26.28199958801269,26.491500854492188,26.2928409576416,33176000.0
2015-02-06,26.550500869750977,27.01099967956543,26.4325008392334,26.694000244140625,26.49382209777832,42938000.0
2015-02-09,26.55299949645996,26.694000244140625,26.377500534057617,26.464000701904297,26.26554298400879,30314000.0
2015-02-10,26.607500076293945,27.049999237060547,26.458499908447266,27.007999420166016,26.805463790893555,47430000.0
2015-02-11,26.986499786376957,27.09749984741211,26.799999237060547,26.899999618530277,26.698272705078125,38306000.0
2015-02-12,26.982999801635746,27.41699981689453,26.850000381469727,27.300500869750977,27.09577369689941,48590000.0
2015-02-13,27.3754997253418,27.62700080871582,27.32999992370605,27.558000564575195,27.351341247558597,47382000.0
2015-02-17,27.558000564575195,27.649999618530277,27.163000106811523,27.2504997253418,27.046146392822266,39174000.0
2015-02-18,27.19099998474121,27.377500534057617,26.977500915527344,27.13249969482422,26.929033279418945,31164000.0
2015-02-19,27.12350082397461,27.343000411987305,27.037500381469727,27.32250022888184,27.117605209350582,30834000.0
2015-02-20,27.378999710083008,27.378999710083008,26.905000686645508,27.09000015258789,26.886850357055664,38234000.0
2015-02-23,26.950000762939453,26.96500015258789,26.600000381469727,26.75,26.54939842224121,32906000.0
