Price,open,high,low,close,adj_close,volume
2015-01-02,27.84749984741211,27.86000061035156,26.837499618530277,27.332500457763672,24.237558364868164,212818400.0
2015-01-05,27.07250022888184,27.162500381469727,26.352500915527344,26.5625,23.55473899841309,257142000.0
2015-01-06,26.63500022888184,26.857500076293945,26.15749931335449,26.565000534057617,23.556957244873047,263188400.0
2015-01-07,26.799999237060547,27.049999237060547,26.674999237060547,26.9375,23.887285232543945,160423600.0
2015-01-08,27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,24.805084228515625,237458000.0
2015-01-09,28.167499542236328,28.3125,27.552499771118164,28.002500534057617,24.831682205200195,214798000.0
2015-01-12,28.149999618530277,28.15749931335449,27.200000762939453,27.3125,24.21981811523437,198603200.0
2015-01-13,27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,24.43486213684082,268367600.0
2015-01-14,27.26000022888184,27.622499465942383,27.125,27.450000762939453,24.341747283935547,195826400.0
2015-01-15,27.5,27.51499938964844,26.665000915527344,26.70499992370605,23.681102752685547,240056000.0
2015-01-16,26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,23.49709892272949,314053200.0
2015-01-20,26.959999084472656,27.24250030517578,26.625,27.18000030517578,24.102325439453125,199599600.0
2015-01-21,27.237499237060547,27.76499938964844,27.0674991607666,27.387500762939453,24.286325454711918,194303600.0
2015-01-22,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,24.918140411376957,215185600.0
2015-01-23,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.04672622680664,185859200.0
2015-01-26,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530277,25.07332801818848,222460000.0
2015-01-27,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.19542694091797,382274800.0
2015-01-28,29.40749931335449,29.530000686645508,28.82749938964844,28.82749938964844,25.563270568847656,585908400.0
2015-01-29,29.07999992370605,29.79750061035156,28.88999938964844,29.725000381469727,26.35914421081543,337745600.0
2015-01-30,29.600000381469727,30.0,29.212499618530277,29.290000915527344,25.973390579223636,334982000.0
2015-02-02,29.512500762939453,29.792499542236328,29.020000457763672,29.65749931335449,26.29928398132324,250956400.0
2015-02-03,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.3037223815918,207662800.0
2015-02-04,29.625,30.127500534057617,29.57749938964844,29.88999938964844,26.50545883178711,280598800.0
2015-02-05,30.0049991607666,30.0575008392334,29.8125,29.98500061035156,26.694639205932617,168984800.0
2015-02-06,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.469844818115234,174826400.0
2015-02-09,29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,26.64567756652832,155559200.0
2015-02-10,30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.15757942199707,248034000.0
2015-02-11,30.6924991607666,31.229999542236328,30.625,31.21999931335449,27.79411506652832,294247200.0
2015-02-12,31.51499938964844,31.8700008392334,31.39249992370605,31.614999771118164,28.145774841308597,297898000.0
2015-02-13,31.81999969482422,31.81999969482422,31.412500381469727,31.770000457763672,28.28376579284668,217088800.0
2015-02-17,31.872499465942383,32.220001220703125,31.729999542236328,31.957500457763672,28.4506893157959,252609600.0
2015-02-18,31.90749931335449,32.19499969482422,31.862499237060547,32.18000030517578,28.64876937866211,179566800.0
2015-02-19,32.119998931884766,32.25749969482422,32.08250045776367,32.11249923706055,28.58867835998535,149449600.0
2015-02-20,32.154998779296875,32.375,32.01250076293945,32.375,28.82237243652344,195793600.0
2015-02-23,32.505001068115234,33.25,32.415000915527344,33.25,29.601356506347656,283896400.0
2015-02-24,33.23500061035156,33.400001525878906,32.79249954223633,33.04249954223633,29.416635513305664,276912400.0
2015-02-25,32.88999938964844,32.900001525878906,32.037498474121094,32.1974983215332,28.664352416992188,298846800.0
2015-02-26,32.1974983215332,32.717498779296875,31.65250015258789,32.60499954223633,29.027137756347656,365150000.0
2015-02-27,32.5,32.64250183105469,32.060001373291016,32.1150016784668,28.59090805053711,248059200.0
2015-03-02,32.3125,32.56999969482422,32.07500076293945,32.272499084472656,28.73112297058105,192386800.0
2015-03-03,32.2400016784668,32.380001068115234,32.022499084472656,32.34000015258789,28.791223526000977,151265200.0
2015-03-04,32.275001525878906,32.38999938964844,32.08000183105469,32.1349983215332,28.60871124267578,126665200.0
2015-03-05,32.14500045776367,32.1875,31.440000534057617,31.602500915527344,28.13465118408203,226068400.0
2015-03-06,32.099998474121094,32.342498779296875,31.565000534057617,31.649999618530277,28.17693519592285,291368400.0
2015-03-09,31.989999771118164,32.39250183105469,31.26499938964844,31.78499984741211,28.297121047973636,354114000.0
2015-03-10,31.602500915527344,31.80500030517578,30.950000762939453,31.127500534057617,27.711767196655277,275426400.0
2015-03-11,31.1875,31.1924991607666,30.52750015258789,30.559999465942383,27.20654296875,275756000.0
2015-03-12,30.57749938964844,31.225000381469727,30.40749931335449,31.112499237060547,27.69840812683105,193450800.0
2015-03-13,31.100000381469727,31.350000381469727,30.645000457763672,30.897499084472656,27.507009506225582,207309200.0
2015-03-16,30.96999931335449,31.237499237060547,30.717500686645508,31.237499237060547,27.8096981048584,143497200.0
