Price,open,high,low,close,adj_close,volume
2015-03-12,113.31999969482422,115.0500030517578,113.1500015258789,114.87999725341795,96.62222290039062,3258600.0
2015-03-13,114.44000244140624,115.38999938964844,113.52999877929688,115.25,96.93343353271484,3066800.0
2015-03-16,116.0,118.69000244140624,115.81999969482422,118.5199966430664,99.68373107910156,4692200.0
2015-03-17,118.08000183105467,118.12999725341795,116.91999816894533,117.5999984741211,98.9099349975586,3303500.0
2015-03-18,117.43000030517578,120.5199966430664,116.7300033569336,119.95999908447266,100.89486694335938,5533500.0
2015-03-19,120.0,121.0999984741211,119.81999969482422,120.76000213623048,101.56771850585938,4032500.0
2015-03-20,121.3499984741211,121.52999877929688,119.0,119.13999938964844,100.20519256591795,7195700.0
2015-03-23,119.4800033569336,120.4800033569336,118.58999633789062,119.04000091552734,100.12110137939452,4576500.0
2015-03-24,118.9000015258789,119.63999938964844,118.08000183105467,118.12000274658205,99.3473129272461,3054700.0
2015-03-25,118.8499984741211,119.75,116.51000213623048,116.54000091552734,98.0184097290039,3385500.0
2015-03-26,116.06999969482422,117.20999908447266,114.5999984741211,116.25,97.77448272705078,2856400.0
2015-03-27,116.05999755859376,118.22000122070312,116.0199966430664,118.01000213623048,99.2547836303711,2608500.0
2015-03-30,122.31999969482422,123.76000213623048,120.52999877929688,121.0,101.7695770263672,5178500.0
2015-03-31,120.8000030517578,120.93000030517578,118.22000122070312,118.29000091552734,99.4902572631836,4573100.0
2015-04-01,119.5199966430664,119.5199966430664,116.54000091552734,117.4499969482422,98.78378295898438,4826200.0
2015-04-02,117.5999984741211,118.37999725341795,116.87000274658205,117.36000061035156,98.70808410644533,2497100.0
2015-04-06,116.0199966430664,118.5199966430664,115.9499969482422,117.6999969482422,98.99403381347656,2544700.0
2015-04-07,119.4499969482422,119.83000183105467,117.2699966430664,117.3499984741211,98.69967651367188,2528500.0
2015-04-08,117.77999877929688,118.83000183105467,117.47000122070312,118.19000244140624,99.4061508178711,2627000.0
2015-04-09,117.83000183105467,118.76000213623048,117.5999984741211,118.5500030517578,99.70895385742188,2247200.0
2015-04-10,118.5500030517578,119.0999984741211,117.97000122070312,119.0,100.0874252319336,2232600.0
2015-04-13,121.0,121.30999755859376,119.12999725341795,119.37000274658205,100.39864349365234,3961000.0
2015-04-14,119.33999633789062,120.18000030517578,118.5199966430664,119.91999816894533,100.86119842529295,3208800.0
2015-04-15,120.37999725341795,120.73999786376952,116.5500030517578,117.31999969482422,98.67445373535156,7344000.0
2015-04-16,121.93000030517578,122.31999969482422,120.5199966430664,121.5999984741211,102.27423095703124,7068000.0
2015-04-17,121.0,121.0500030517578,117.73999786376952,118.70999908447266,99.84353637695312,4390000.0
2015-04-20,119.8499984741211,120.33000183105467,118.06999969482422,118.58000183105467,99.73419952392578,4650700.0
2015-04-21,119.0,119.62999725341795,118.76000213623048,119.27999877929688,100.32291412353516,3379800.0
2015-04-22,119.54000091552734,119.94000244140624,117.16999816894533,117.80999755859376,99.08655548095705,3846700.0
2015-04-23,117.4800033569336,118.58000183105467,116.95999908447266,118.26000213623048,99.46504974365234,3244300.0
2015-04-24,118.27999877929688,119.08999633789062,118.0199966430664,118.69000244140624,99.82671356201172,3139200.0
2015-04-27,119.18000030517578,119.41000366210938,116.06999969482422,116.23999786376952,97.76610565185548,5174300.0
2015-04-28,116.88999938964844,117.73999786376952,114.27999877929688,117.58999633789062,98.90153503417967,4144800.0
2015-04-29,116.22000122070312,117.31999969482422,112.04000091552734,113.61000061035156,95.5540771484375,7122600.0
2015-04-30,113.52999877929688,114.33000183105467,111.12000274658205,111.4000015258789,93.69532012939452,6705600.0
2015-05-01,112.29000091552734,113.66000366210938,111.73999786376952,113.1999969482422,95.20923614501952,5805100.0
2015-05-04,113.6999969482422,114.93000030517578,113.4499969482422,114.55999755859376,96.3530731201172,3531500.0
2015-05-05,113.94000244140624,114.27999877929688,113.01000213623048,113.37000274658205,95.35221862792967,3960400.0
2015-05-06,114.0,114.48999786376952,112.66000366210938,113.48999786376952,95.45314025878906,3369800.0
2015-05-07,113.1500015258789,115.13999938964844,113.11000061035156,114.76000213623048,96.52130889892578,3300200.0
2015-05-08,115.93000030517578,116.58999633789062,115.0500030517578,115.68000030517578,97.2951202392578,3066000.0
2015-05-11,115.61000061035156,115.79000091552734,114.72000122070312,114.7699966430664,96.52970886230467,3376400.0
2015-05-12,114.2300033569336,115.08000183105467,113.83000183105467,114.63999938964844,96.42037200927734,3844600.0
2015-05-13,114.62000274658205,116.3000030517578,114.62000274658205,115.86000061035156,97.44647216796876,3667700.0
2015-05-14,117.18000030517578,118.62000274658205,116.20999908447266,118.52999877929688,99.69210052490234,4771400.0
2015-05-15,118.77999877929688,119.3499984741211,118.30999755859376,119.33000183105467,100.36499786376952,3083800.0
2015-05-18,119.22000122070312,119.9800033569336,118.83999633789062,119.8000030517578,100.76031494140624,2824700.0
2015-05-19,119.81999969482422,121.12999725341795,119.69000244140624,120.5500030517578,101.39110565185548,3554900.0
2015-05-20,120.7300033569336,121.8499984741211,120.02999877929688,121.23999786376952,101.97145080566406,3379200.0
2015-05-21,120.76000213623048,120.83999633789062,120.0500030517578,120.45999908447266,101.31542205810548,2983500.0
2015-05-22,120.3000030517578,120.77999877929688,119.13999938964844,119.58999633789062,100.58366394042967,2945900.0
2015-05-26,119.22000122070312,119.58999633789062,117.6999969482422,118.23999786376952,99.44823455810548,3014500.0
2015-05-27,118.87999725341795,119.8499984741211,118.2699966430664,119.4499969482422,100.4659194946289,2887700.0
2015-05-28,119.30999755859376,119.81999969482422,118.29000091552734,119.62000274658205,100.60890197753906,2873600.0
2015-05-29,120.05999755859376,121.62000274658205,117.73999786376952,120.20999908447266,101.10511016845705,6019900.0
2015-06-01,120.54000091552734,120.55999755859376,118.75,119.86000061035156,100.810791015625,3876400.0
2015-06-02,119.48999786376952,119.68000030517578,117.41000366210938,117.75,99.0360870361328,4219500.0
2015-06-03,118.0,118.98999786376952,117.4499969482422,118.3499984741211,99.54073333740234,3438100.0
2015-06-04,117.91999816894533,117.97000122070312,116.02999877929688,116.6500015258789,98.11090087890624,3300300.0
2015-06-05,116.33000183105467,116.75,115.36000061035156,116.52999877929688,98.01000213623048,2724500.0
2015-06-08,116.37999725341795,117.66999816894533,116.31999969482422,116.91000366210938,98.3296127319336,3271300.0
2015-06-09,116.93000030517578,117.37999725341795,115.79000091552734,116.98999786376952,98.3968734741211,3047300.0
2015-06-10,117.02999877929688,118.87999725341795,116.7300033569336,118.5500030517578,99.70895385742188,4006400.0
2015-06-11,118.41000366210938,119.94000244140624,118.22000122070312,119.31999969482422,100.78164672851562,3815600.0
2015-06-12,118.83999633789062,119.0,117.5,117.6500015258789,99.37110137939452,3076600.0
2015-06-15,116.83000183105467,120.87999725341795,116.0,118.9800033569336,100.49445343017578,6809500.0
2015-06-16,119.13999938964844,122.18000030517578,119.0,121.5500030517578,102.6651611328125,7229400.0
2015-06-17,121.9000015258789,122.1999969482422,119.16999816894533,119.73999786376952,101.13638305664062,4805900.0
2015-06-18,120.38999938964844,121.37999725341795,119.91999816894533,120.88999938964844,102.10770416259766,3478300.0
2015-06-19,120.6500015258789,120.87999725341795,119.9000015258789,120.33000183105467,101.6347427368164,4178700.0
2015-06-22,121.62999725341795,122.2300033569336,119.94000244140624,120.25,101.56716918945312,4435600.0
2015-06-23,121.37000274658205,122.7699966430664,121.01000213623048,122.73999786376952,103.6702880859375,4991000.0
2015-06-24,122.8000030517578,123.0,119.0999984741211,119.16999816894533,100.65494537353516,4650500.0
2015-06-25,119.56999969482422,123.41000366210938,119.5,122.33000183105467,103.32396697998048,6149500.0
2015-06-26,123.79000091552734,124.11000061035156,122.7300033569336,123.25,104.10106658935548,16358200.0
2015-06-29,122.04000091552734,123.02999877929688,121.11000061035156,121.19000244140624,102.36109161376952,3604000.0
2015-06-30,122.41999816894533,122.94000244140624,121.0,122.0,103.04525756835938,4982600.0
2015-07-01,122.9499969482422,123.6500015258789,122.22000122070312,123.37999725341795,104.21084594726562,3269300.0
2015-07-02,123.81999969482422,123.87999725341795,121.0199966430664,121.80999755859376,102.884765625,3682300.0
2015-07-06,119.5999984741211,123.0999984741211,119.26000213623048,122.16000366210938,103.1803970336914,6522800.0
2015-07-07,122.36000061035156,122.8000030517578,117.80999755859376,120.6999969482422,101.94723510742188,6476200.0
2015-07-08,119.0500030517578,119.98999786376952,118.4000015258789,118.77999877929688,100.32554626464844,4009800.0
2015-07-09,120.04000091552734,120.55999755859376,119.30999755859376,119.33999633789062,100.79851531982422,3315600.0
2015-07-10,120.98999786376952,122.75,120.6999969482422,122.1500015258789,103.17195892333984,4033500.0
2015-07-13,123.0999984741211,123.75,121.80999755859376,122.4499969482422,103.42533111572266,3766900.0
2015-07-14,122.18000030517578,125.1999969482422,122.0,125.0,105.57915496826172,4192400.0
2015-07-15,124.9499969482422,126.0500030517578,123.80999755859376,125.86000061035156,106.30554962158205,5067300.0
2015-07-16,125.41999816894533,125.5,122.0999984741211,124.93000030517578,105.52002716064452,7216600.0
2015-07-17,124.6999969482422,124.9800033569336,123.6999969482422,123.8499984741211,104.60782623291016,3702700.0
2015-07-20,124.0500030517578,124.2300033569336,122.33000183105467,122.6500015258789,103.59425354003906,3199700.0
2015-07-21,122.56999969482422,122.72000122070312,120.33999633789062,120.86000061035156,102.08238220214844,4239100.0
2015-07-22,120.97000122070312,121.23999786376952,120.08000183105467,120.61000061035156,101.87120056152344,3384700.0
2015-07-23,121.62999725341795,121.68000030517578,118.76000213623048,119.33000183105467,100.7900848388672,4896100.0
2015-07-24,119.12000274658205,119.72000122070312,117.58000183105467,117.94000244140624,99.61605072021484,3840600.0
2015-07-27,117.87999725341795,118.08999633789062,116.66000366210938,117.87999725341795,99.56536102294922,3752300.0
2015-07-28,118.73999786376952,121.56999969482422,118.5,121.5199966430664,102.63983154296876,5216900.0
2015-07-29,121.81999969482422,122.11000061035156,120.62000274658205,121.5199966430664,102.63983154296876,3924400.0
2015-07-30,121.13999938964844,121.91999816894533,119.5500030517578,120.55999755859376,101.8289566040039,3732400.0
2015-07-31,120.47000122070312,122.72000122070312,120.47000122070312,121.4000015258789,102.5384750366211,3593000.0
2015-08-03,121.61000061035156,122.16999816894533,120.13999938964844,120.88999938964844,102.10770416259766,2541300.0
2015-08-04,121.58000183105467,121.62999725341795,120.2300033569336,120.83999633789062,102.06546783447266,2058200.0
2015-08-05,121.76000213623048,124.23999786376952,121.76000213623048,123.91999816894533,104.66695404052734,3831900.0
2015-08-06,124.37000274658205,124.63999938964844,121.8000030517578,122.04000091552734,103.07904815673828,3014900.0
2015-08-07,121.70999908447266,121.86000061035156,120.26000213623048,121.81999969482422,102.89323425292967,2276300.0
2015-08-10,122.5,123.33999633789062,121.94000244140624,122.4800033569336,103.45069122314452,2480000.0
2015-08-11,121.2699966430664,123.0199966430664,121.2699966430664,122.26000213623048,103.2648696899414,2756000.0
2015-08-12,121.26000213623048,121.77999877929688,119.0500030517578,121.1999969482422,102.36956024169922,3005300.0
2015-08-13,121.33000183105467,121.98999786376952,120.29000091552734,120.5199966430664,101.79520416259766,3253400.0
2015-08-14,120.56999969482422,121.18000030517578,120.26000213623048,121.0199966430664,102.21751403808594,2040500.0
2015-08-17,120.4000015258789,123.9499969482422,120.3000030517578,123.81999969482422,104.5824737548828,2951800.0
2015-08-18,123.87999725341795,126.20999908447266,123.81999969482422,125.5,106.00147247314452,4140200.0
2015-08-19,124.70999908447266,124.98999786376952,122.8499984741211,123.22000122070312,104.0757064819336,3411500.0
2015-08-20,122.23999786376952,122.41999816894533,119.79000091552734,119.79000091552734,101.1786117553711,3201600.0
2015-08-21,118.25,118.8000030517578,116.01000213623048,116.27999877929688,98.21397399902344,5627800.0
2015-08-24,110.86000061035156,112.43000030517578,95.0,110.43000030517578,93.27284240722656,8824900.0
2015-08-25,113.0,114.58999633789062,109.8000030517578,109.9800033569336,92.89276123046876,8109900.0
2015-08-26,112.55999755859376,113.83000183105467,110.27999877929688,113.45999908447266,95.83208465576172,7503200.0
2015-08-27,115.25,117.83000183105467,114.95999908447266,117.7699966430664,99.4724578857422,5783700.0
2015-08-28,117.38999938964844,117.83999633789062,116.0,117.27999877929688,99.05856323242188,3333100.0
2015-08-31,117.20999908447266,118.77999877929688,115.16000366210938,115.6999969482422,97.72406005859376,4087000.0
2015-09-01,113.36000061035156,114.22000122070312,112.06999969482422,112.62999725341795,95.13104248046876,4658100.0
2015-09-02,113.83000183105467,114.5999984741211,112.52999877929688,114.2300033569336,96.48246002197266,4522100.0
2015-09-03,114.73999786376952,115.91999816894533,113.45999908447266,113.98999786376952,96.27975463867188,3137100.0
2015-09-04,112.5,113.06999969482422,111.26000213623048,112.36000061035156,94.90299987792967,3394900.0
2015-09-08,114.12999725341795,116.20999908447266,113.66999816894533,116.08999633789062,98.05349731445312,3990600.0
2015-09-09,117.29000091552734,117.72000122070312,114.83000183105467,115.08000183105467,97.62084197998048,3753500.0
2015-09-10,114.8499984741211,117.94000244140624,114.7300033569336,116.7699966430664,99.05443572998048,5525700.0
2015-09-11,116.16999816894533,118.87000274658205,115.86000061035156,118.6999969482422,100.69163513183594,3752500.0
2015-09-14,119.02999877929688,119.5,117.1500015258789,117.8000030517578,99.92815399169922,2686500.0
2015-09-15,118.61000061035156,120.61000061035156,117.43000030517578,120.02999877929688,101.81985473632812,3072100.0
2015-09-16,120.2699966430664,121.36000061035156,119.5500030517578,121.1500015258789,102.76995849609376,3475700.0
2015-09-17,121.5,125.12000274658205,120.9000015258789,123.26000213623048,104.55982971191406,5466500.0
2015-09-18,122.20999908447266,123.7699966430664,121.81999969482422,122.47000122070312,103.8896942138672,7458400.0
2015-09-21,123.48999786376952,124.2699966430664,121.38999938964844,123.94000244140624,105.13668823242188,3476700.0
2015-09-22,121.44000244140624,123.79000091552734,121.44000244140624,122.93000030517578,104.27987670898438,4566800.0
2015-09-23,123.0,124.20999908447266,122.04000091552734,123.27999877929688,104.57679748535156,3131300.0
2015-09-24,122.3499984741211,122.62999725341795,119.2699966430664,121.08999633789062,102.71905517578124,4735800.0
2015-09-25,122.18000030517578,122.41000366210938,115.2300033569336,116.37000274658205,98.71512603759766,8060200.0
2015-09-28,115.5500030517578,115.81999969482422,111.01000213623048,112.6999969482422,95.6019287109375,5727000.0
2015-09-29,112.88999938964844,114.86000061035156,111.61000061035156,114.22000122070312,96.89132690429688,5142700.0
2015-09-30,115.38999938964844,116.91999816894533,114.87999725341795,116.01000213623048,98.40975189208984,4638600.0
2015-10-01,115.94000244140624,116.70999908447266,114.91000366210938,116.61000061035156,98.91871643066406,3768300.0
2015-10-02,115.13999938964844,118.8499984741211,114.81999969482422,118.83000183105467,100.80194091796876,3521600.0
2015-10-05,119.66999816894533,120.33999633789062,118.12999725341795,119.6500015258789,101.49750518798828,3491200.0
2015-10-06,119.45999908447266,119.5999984741211,114.66999816894533,116.0500030517578,98.4437026977539,4652000.0
2015-10-07,116.45999908447266,116.80999755859376,114.5999984741211,116.43000030517578,98.76603698730467,4282000.0
2015-10-08,116.43000030517578,116.94000244140624,114.9000015258789,116.08000183105467,98.46913146972656,3646500.0
2015-10-09,115.98999786376952,119.47000122070312,115.95999908447266,119.2699966430664,101.17515563964844,4485100.0
2015-10-12,119.01000213623048,123.06999969482422,118.55999755859376,122.51000213623048,103.92362213134766,5840000.0
2015-10-13,123.16000366210938,125.98999786376952,121.58999633789062,123.98999786376952,105.1791000366211,6655700.0
2015-10-14,123.8499984741211,125.0,120.83999633789062,122.06999969482422,103.55036163330078,5592200.0
2015-10-15,119.0,120.5,115.95999908447266,120.16999816894533,101.93860626220705,8012400.0
2015-10-16,120.8499984741211,120.8499984741211,118.58000183105467,119.9800033569336,101.7774658203125,4416500.0
2015-10-19,119.77999877929688,120.91000366210938,119.1999969482422,120.7300033569336,102.41368865966795,3707500.0
2015-10-20,120.63999938964844,121.56999969482422,119.69000244140624,120.41999816894533,102.15070343017578,3278400.0
2015-10-21,120.69000244140624,120.8000030517578,115.2699966430664,118.11000061035156,100.19117736816406,5305600.0
2015-10-22,118.20999908447266,119.02999877929688,110.06999969482422,113.80999755859376,96.54352569580078,10475000.0
2015-10-23,114.4499969482422,116.62000274658205,114.04000091552734,115.91999816894533,98.33338165283205,5497500.0
2015-10-26,115.91999816894533,117.0,115.0,116.52999877929688,98.85086822509766,3377100.0
2015-10-27,116.38999938964844,119.5199966430664,115.9000015258789,119.37000274658205,101.2599868774414,4008400.0
2015-10-28,119.76000213623048,120.13999938964844,115.91000366210938,119.77999877929688,101.60781860351562,4405500.0
2015-10-29,119.79000091552734,121.66999816894533,119.5,119.70999908447266,101.54841613769533,3257500.0
2015-10-30,119.93000030517578,120.37000274658205,117.77999877929688,117.77999877929688,99.91121673583984,4237800.0
2015-11-02,118.63999938964844,119.9499969482422,117.83999633789062,118.69000244140624,100.68318176269533,3874200.0
2015-11-03,118.16999816894533,118.45999908447266,116.25,117.66000366210938,99.80944061279295,2758200.0
2015-11-04,117.5999984741211,117.75,114.05999755859376,114.63999938964844,97.24759674072266,5396100.0
2015-11-05,114.9800033569336,116.7699966430664,113.62999725341795,116.2300033569336,98.5963897705078,4009100.0
2015-11-06,115.2300033569336,115.8000030517578,114.01000213623048,114.80999755859376,97.39179229736328,4106900.0
2015-11-09,114.12999725341795,114.63999938964844,113.01000213623048,114.26000213623048,96.92525482177734,2755100.0
2015-11-10,114.2699966430664,116.1999969482422,114.02999877929688,115.88999938964844,98.30796813964844,2842600.0
2015-11-11,116.3499984741211,116.86000061035156,114.3499984741211,114.54000091552734,97.16277313232422,2374200.0
2015-11-12,113.76000213623048,114.73999786376952,112.52999877929688,112.81999969482422,95.70372009277344,3341300.0
2015-11-13,112.48999786376952,113.0199966430664,111.18000030517578,111.41000366210938,94.50765228271484,3767300.0
2015-11-16,110.9000015258789,114.13999938964844,110.79000091552734,113.81999969482422,96.55198669433594,2450000.0
2015-11-17,113.7300033569336,115.44000244140624,113.16999816894533,114.38999938964844,97.03550720214844,1981400.0
2015-11-18,114.25,117.52999877929688,113.75,117.25,99.4616470336914,3319900.0
2015-11-19,109.79000091552734,113.70999908447266,109.61000061035156,110.62999725341795,93.84598541259766,15731900.0
2015-11-20,110.88999938964844,114.44000244140624,110.5999984741211,112.97000122070312,95.83097076416016,7059400.0
2015-11-23,112.97000122070312,114.48999786376952,112.0999984741211,112.16000366210938,95.14385986328124,3780400.0
2015-11-24,111.37999725341795,113.4499969482422,111.05999755859376,113.19000244140624,96.01757049560548,3244800.0
2015-11-25,113.47000122070312,115.0500030517578,113.0,114.41000366210938,97.052490234375,2959200.0
2015-11-27,114.48999786376952,115.9000015258789,114.08000183105467,114.33999633789062,96.99312591552734,1740400.0
2015-11-30,114.55999755859376,114.81999969482422,112.62000274658205,112.70999908447266,95.61041259765624,4605200.0
2015-12-01,113.52999877929688,116.37000274658205,113.0500030517578,116.26000213623048,98.62181854248048,5467000.0
2015-12-02,116.23999786376952,119.37999725341795,116.11000061035156,117.63999938964844,100.2234878540039,6071100.0
2015-12-03,117.8000030517578,118.27999877929688,114.43000030517578,115.0,97.9743194580078,4286600.0
2015-12-04,115.58999633789062,118.25,115.23999786376952,117.73999786376952,100.30870056152344,3588200.0
2015-12-07,117.88999938964844,117.88999938964844,115.1999969482422,115.91000366210938,98.7496337890625,3164300.0
2015-12-08,114.9499969482422,116.3499984741211,113.9499969482422,115.87999725341795,98.72406768798828,3551900.0
2015-12-09,115.4000015258789,116.81999969482422,114.66000366210938,115.0500030517578,98.01695251464844,3839100.0
2015-12-10,115.0500030517578,117.0500030517578,114.33999633789062,116.20999908447266,99.00520324707033,3202600.0
2015-12-11,116.20999908447266,117.33999633789062,114.62000274658205,115.9800033569336,98.80925750732422,3830800.0
2015-12-14,115.87999725341795,116.73999786376952,114.43000030517578,115.8499984741211,98.69852447509766,3867200.0
2015-12-15,116.87000274658205,118.5,116.66000366210938,117.61000061035156,100.19793701171876,3124100.0
2015-12-16,118.3000030517578,119.76000213623048,116.9000015258789,118.83000183105467,101.2373275756836,3516900.0
2015-12-17,118.83000183105467,121.08999633789062,118.63999938964844,119.22000122070312,101.56958770751952,3945800.0
2015-12-18,118.61000061035156,118.86000061035156,115.81999969482422,115.81999969482422,98.67294311523438,7574800.0
2015-12-21,116.56999969482422,117.7699966430664,116.0,117.41000366210938,100.02757263183594,3185200.0
2015-12-22,118.19000244140624,118.33999633789062,116.20999908447266,117.44000244140624,100.0531005859375,2821600.0
2015-12-23,117.9000015258789,118.83000183105467,117.5500030517578,118.69000244140624,101.11804962158205,2479600.0
2015-12-24,118.52999877929688,119.18000030517578,118.29000091552734,118.33999633789062,100.81987762451172,900100.0
2015-12-28,118.26000213623048,118.61000061035156,117.37999725341795,118.33000183105467,100.81134796142578,1582600.0
2015-12-29,118.87000274658205,120.41000366210938,118.6999969482422,119.81999969482422,102.08072662353516,2027600.0
2015-12-30,120.02999877929688,120.11000061035156,118.66000366210938,118.91999816894533,101.31399536132812,1747700.0
2015-12-31,118.63999938964844,119.37000274658205,117.36000061035156,117.63999938964844,100.2234878540039,2372500.0
2016-01-04,116.91000366210938,116.91000366210938,114.52999877929688,116.45999908447266,99.21819305419922,4991000.0
2016-01-05,116.72000122070312,117.88999938964844,116.20999908447266,116.68000030517578,99.40567016601562,2816800.0
2016-01-06,115.77999877929688,116.6500015258789,114.5,115.48999786376952,98.39176940917967,2677300.0
2016-01-07,113.62999725341795,114.08999633789062,111.41999816894533,112.08999633789062,95.49513244628906,5277200.0
2016-01-08,112.3499984741211,113.0,109.76000213623048,110.16000366210938,93.85089874267578,4422400.0
2016-01-11,110.51000213623048,110.62000274658205,108.19000244140624,109.58000183105467,93.35677337646484,4525800.0
2016-01-12,110.36000061035156,113.12999725341795,110.0500030517578,112.26000213623048,95.63998413085938,4037800.0
2016-01-13,112.41000366210938,113.04000091552734,108.93000030517578,109.2300033569336,93.05857849121094,3434300.0
2016-01-14,108.73999786376952,111.8000030517578,107.51000213623048,110.76000213623048,94.3620834350586,4238200.0
2016-01-15,109.08000183105467,110.6500015258789,107.79000091552734,109.2699966430664,93.09265899658205,6357000.0
2016-01-19,111.48999786376952,114.16000366210938,109.5999984741211,112.58000183105467,95.91262817382812,7122800.0
2016-01-20,112.08999633789062,115.73999786376952,110.1500015258789,114.79000091552734,97.79544067382812,8380700.0
2016-01-21,114.66999816894533,115.4800033569336,112.26000213623048,113.5,96.69641876220705,5413900.0
2016-01-22,114.66999816894533,115.1500015258789,113.88999938964844,114.33000183105467,97.40354919433594,3622200.0
2016-01-25,114.5199966430664,115.30999755859376,112.8499984741211,113.37999725341795,96.59418487548828,2908500.0
2016-01-26,112.91000366210938,114.18000030517578,111.76000213623048,113.95999908447266,97.08829498291016,4592500.0
2016-01-27,114.43000030517578,114.80999755859376,111.83999633789062,112.33000183105467,95.69964599609376,4720300.0
